Sequencing_Well,State,Subanalysis,Legume.subfamily,Rosaceae.subfamily,Family,Tribe,Taxon in Tree,scientificName_Voucher,scientificNameAuthorship,Provider.acronym,Provider.identifier,UUID
KIB_P008_WF01,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia apiculata,Cliffortia apiculata,Weim.,MO,6742526,1213cd9e-99e7-4ac7-a06e-b8435bfe82d7
KIB_P010_WA07,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia arcuata,Cliffortia arcuata,Weim.,MO,MO 04535745,98198d1c-73ac-4fb2-ba34-04a6fbe0177f
FMN_P026_WE10,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia atrata,Cliffortia atrata,Weim.,NY,3263344,23f34d54-3e48-4aea-8211-faf9fb4bdc5e
KIB_P010_WA01,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia baccans,Cliffortia baccans,Harv.,MO,MO 04535739,0e3a4bbf-8de9-45e1-ad8f-de17b1683b6a
KIB_P010_WA10,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia castanea,Cliffortia castanea,Weim.,MO,4343238,11ed1d47-6e81-45a4-a1bb-8604481527b7
KIB_P010_WB03,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia cervicornu,Cliffortia cervicornu,Weim.,MO,4343221,0c4fb793-fdeb-4115-80e6-5b9d9224adb5
KIB_P013_WC10,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia cristata,Cliffortia cristata,Weim.,MO,MO 04952382,11b6b351-909c-4463-bfb1-b94bf56a8800
KIB_P013_WH05,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia dentata,Cliffortia dentata,Willd.,MO,5839711,11f13e92-531b-4987-9863-3aeacd9305aa
FMN_P026_WE05,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia dregeana,Cliffortia dregeana,C.Presl,NY,3263342,23e8e2e6-013b-4f3c-bc72-f859d572a26b
KIB_P013_WG06,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia erectisepala,Cliffortia erectisepala,Weim.,MO,6386128,11f61b7c-6b41-4b89-8c78-707a30be3633
FMN_P060_WA09,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia falcata,Cliffortia falcata,L.f.,NY,3263341,23dc6a57-d6a0-4458-8584-b7c1b087a807
KIB_P006_WG03,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia ferruginea,Cliffortia ferruginea,L.f.,MO,3031531,120c60cc-c112-46b0-a9e3-4f2b6a5b6dc6
FMN_P059_WH05,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia filifolia,Cliffortia filifolia,L.f.,NY,3263340,23d4f613-6d08-4e77-81e6-b323775eae2e
KIB_P006_WA03,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia glauca,Cliffortia glauca,Weim.,MO,2832481,120543a2-325a-43c5-8a67-b541b7231a6f
KIB_P008_WE02,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia gracilis,Cliffortia gracilis,Harv.,MO,3760452,11ca9121-8b9f-4f0b-b93c-bd7586eda182
FMN_P060_WA02,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia graminea,Cliffortia graminea,L.f.,NY,3263339,23d8075f-c1df-4961-b786-537675d64624
KIB_P006_WH04,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia heterophylla,Cliffortia heterophylla,Weim.,MO ,MO 05033303,0e4c6611-f08b-4935-8f2f-9e1f5998a11b
KIB_P008_WE04,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia hexandra,Cliffortia hexandra,Weim.,MO ,2742291,0e4e1d3b-2e14-478e-bed7-da689e3d4445
KIB_P018_WF11,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia hirsuta,Cliffortia hirsuta,Eckl. & Zeyh.,USNH,2063063,00259b94-c651-4c99-b5eb-0d04dc845240
KIB_P008_WE05,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia hirta,Cliffortia hirta,Burm.f.,MO,2257510,11d05bf1-f836-4db7-a466-c5c7e7c6755a
FMN_P059_WG02,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia ilicifolia,Cliffortia ilicifolia,L.,NY,2593715,23cf6ae7-003c-4099-b042-4c3e6b9cbd7c
KIB_P008_WE06,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia integerrima,Cliffortia integerrima,Weim.,MO,2229404,11d1fe47-1436-4706-8748-886491624c3c
FMN_P060_WA10,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia juniperina,Cliffortia juniperina,L.f.,NY,3263338,23c6a564-d48e-4d9b-8ea3-d0c533eddd26
KIB_P008_WF06,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia lanceolata,Cliffortia lanceolata,Weim.,MO,4348067,0e6606e3-1213-470f-a1d7-74bbfab5edd3
FMN_P023_WD10,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia linearifolia,Cliffortia linearifolia,Eckl. & Zeyh.,NY,3263336,23bd9d41-6c95-4b2f-bdcd-95c009c45609
KIB_P008_WG06,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia longifolia,Crataegus cuprina,J.B. Phipps,MO,6334233,0eb81f71-18a1-49fe-8815-16f3bbef84ce
KIB_P008_WG06,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia longifolia,Cliffortia longifolia,(Eckl. & Zeyh.) Weim.,MO,3767187,0eb81f71-18a1-49fe-8815-16f3bbef84ce
KIB_P012_WA07,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia longifolia,Crataegus cuprina,J.B. Phipps,MO,6334233,0eb81f71-18a1-49fe-8815-16f3bbef84ce
KIB_P012_WA07,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia longifolia,Cliffortia longifolia,(Eckl. & Zeyh.) Weim.,MO,3767187,0eb81f71-18a1-49fe-8815-16f3bbef84ce
KIB_P018_WE09,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia neglecta,Cliffortia neglecta,Schltr.,USNH,551399,031610e2-7f66-4d77-8bdc-de741ded8c91
KIB_P013_WH07,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia obovata,Cliffortia obovata,E.Mey.,MO,5659064,1084e520-e5cb-438f-9e25-c8724928af3d
FMN_P025_WC10,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia odorata,Cliffortia odorata,L.f.,NY,3263333,23b18bea-bd51-4453-a49d-787b704ff11f
FMN_P026_WE07,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia paucistaminea,Cliffortia paucistaminea,Weim.,NY,3263334,23a3c5c2-7dca-44dd-94d0-0bf9748b2aff
KIB_P014_WA01,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia pedunculata,Cliffortia pedunculata,Schltr.,MO,MO 04617410,0e88b9ac-9b90-4553-9b68-af3654078296
FMN_P026_WF01,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia phyllanthoides,Cliffortia phyllanthoides,Schltr.,NY,3263331,239fc555-418f-4ead-80dd-962c06701b6b
KIB_P013_WG08,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia polita,Cliffortia polita,Weim.,MO,4343222,11e52276-bcf3-413a-a6d5-e8191f467134
FMN_P026_WE08,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia polygonifolia,Cliffortia polygonifolia,L.,NY,3263332,239b0c5a-4253-406b-8c37-341886bf3e1c
KIB_P013_WG10,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia propinqua,Cliffortia propinqua,Eckl. & Zeyh.,MO,5839710,11d78a14-2d1c-43c7-80b7-7aa973ac9bc9
KIB_P013_WH02,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia pterocarpa,Cliffortia pterocarpa,(Harv.) Weim.,MO,5757613,11dbc3ed-694d-465e-be59-c00e44d7a5aa
KIB_P013_WH04,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia pungens,Cliffortia pungens,C.Presl,MO,4343213,0c04e4f1-61ce-4537-96ed-dad061cfaff9
KIB_P013_WH03,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia repens,Cliffortia repens,Schltr.,MO,5756152,107eea88-d48d-444e-9a7d-cfb8d8a1b8b2
KIB_P013_WH06,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia robusta,Cliffortia robusta,Weim.,MO,2744309,107ea13a-7a7e-4d2a-9bf5-bda9fd456674
KIB03_P007_WA02,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia ruscifolia,Cliffortia ruscifolia,L.,NY,2691210,2397e05c-25a2-4837-8e45-d0d0c3eed263
KIB_P007_WF09,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia semiteres,Cliffortia semiteres,Weim.,MO,MO 04535737,0c09282c-52e7-4829-85b5-fa3acbfa59c3
KIB_P013_WD04,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia serpyllifolia,Cliffortia serpyllifolia,Cham. & Schltdl.,MO,4343247,10779c9f-3a8c-4782-b951-efb8fcf53725
KIB_P007_WG05,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia spathulata,Cliffortia spathulata,Weim.,MO,4343203,13006ec2-5fe0-427b-af37-30c3ae2bf18a
FMN_P023_WE02,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia strobilifera,Cliffortia strobilifera,L.,NY,211336,23962597-0b67-4004-a2e0-89b062a90b43
KIB_P012_WE05,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia tenuis,Cliffortia tenuis,Weim.,MO,5839642,0c0afe9a-af49-43c4-b540-61ca087c2ea9
KIB_P012_WE06,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia teretifolia,Cliffortia teretifolia,L.f.,MO,2264422,0c0b8091-0f6d-43aa-808a-7d0f758ba67c
KIB_P009_WB02,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia theodorifriesii,Cliffortia theodorifriesii,Weim.,MO,2234227,0c93ace5-63e3-4637-b33e-51158d73e87c
KIB_P007_WH03,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia tuberculata,Cliffortia tuberculata,(Harv.) Weim.,MO,4348050,0ec91560-6424-4495-9c27-731268a8413c
KIB_P007_WH03,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Sanguisorbeae,Cliffortia tuberculata,Potentilla tericholica,Sobolevsk.,MO,5176512,0ec91560-6424-4495-9c27-731268a8413c
FMN_P026_WE06,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Colurieae,Coluria longifolia,Coluria longifolia,Maxim.,NY,2593710,23848e02-48ee-46a9-90e2-9bd72f816bb2
KIB_P014_WH02,Absent,Rosaceae,NA,Rosoideae,Rosaceae,Potentilleae,Comarum salesovianum,Comarum salesovianum,(Stephan) Ascherson & Graebner,TSY,,a00af8b6-e1a5-4177-a412-bfc3a4d8e113
KIB03_P010_WF07,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster acuminatus,Cotoneaster acuminatus,Wall. ex Lindl.,NY,3263352,2564b3dc-9047-4c60-b16c-698e597a59aa
FMN_P094_WH03,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster acutifolius,Cotoneaster acutifolius,Turcz.,,OS0026412,c50cd31f-8ce0-4bba-b046-a7cd7e65e137
KIB03_P002_WH01,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster adpressus,Cotoneaster adpressus,Bois,NY,2723844,2408eaf1-ead0-4292-a1ba-0e012764000b
KIB03_P002_WH02,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster affinis,Cotoneaster affinis,Lindl.,NY,2723846,2408b5d8-63eb-43fb-975d-f31223a18118
KIB_P007_WF11,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster alaunicus,Cotoneaster alaunicus,Golitsin,MO,6616555,0cb81174-ea26-4e95-bc21-57af5dfea90f
KIB_P014_WF06,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster ambiguus,Cotoneaster ambiguus,Rehder & E.H.Wilson,TSY,,9cf43223-0127-4e65-8ae6-f26b9e369724
KIB_P004_WC02,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster armenus,Cotoneaster armenus,Pojark.,HU,,26debc9a-c397-4fb0-a9f9-985a15d9288c
KIB_P007_WG06,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster bacillaris,Fragaria iinumae,Makino,MO,6388760,0ecdeb74-9d0f-4c45-b966-75cde7af97d3
KIB_P007_WG06,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster bacillaris,Cotoneaster bacillaris,Wall. ex Lindl.,MO,MO 04808613,0ecdeb74-9d0f-4c45-b966-75cde7af97d3
KIB_P009_WB09,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster bacillaris,Fragaria iinumae,Makino,MO,6388760,0ecdeb74-9d0f-4c45-b966-75cde7af97d3
KIB_P009_WB09,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster bacillaris,Cotoneaster bacillaris,Wall. ex Lindl.,MO,MO 04808613,0ecdeb74-9d0f-4c45-b966-75cde7af97d3
KIB_P015_WB07,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster bullatus,Cotoneaster bullatus,Bois,TSY,,9eccacfb-8c65-4922-8910-06b5562be831
FMN_P057_WC09,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster buxifolius,Cotoneaster buxifolius,Wall. ex Lindl.,NY,2723855,23fd361b-b307-4424-8c11-830f2b93282a
KIB_P014_WA08,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster chengkangensis,Cotoneaster chengkangensis,T.T.Yu,TSY,,9f2a3ccf-49c7-45ed-9e0e-f99f94d80b63
KIB_P014_WC05,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster conspicuus,Cotoneaster conspicuus,J.B.Comber ex C.Marquand,TSY,,a27e7a13-609b-45da-bf0d-a08bd2b7b467
KIB_P014_WB08,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster coriaceus,Cotoneaster coriaceus,Franch.,TSY,,9f65f644-621d-4ef2-b656-8ec8a065621d
FMN_P056_WH11,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster dammeri,Cotoneaster dammeri,C.K.Schneid.,NY,2723860,24ae3bf6-6758-45df-af30-a01551718c95
KIB03_P010_WF05,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster dielsianus,Cotoneaster dielsianus,E.Pritz.,NY,2723865,24ace8df-5c2f-4c45-abfb-5ea102142c74
KIB03_P002_WD11,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster divaricatus,Cotoneaster divaricatus,Rehder & E.H.Wilson,NY,2701864,249cd33c-427a-4453-b3e7-55ece762948d
FMN_P091_WH04,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster foveolatus,Cotoneaster foveolatus,Rehder & E.H.Wilson,NY,2723938,249b24e6-224f-453e-99d1-ce8e0a006b30
KIB03_P002_WD04,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster franchetii,Cotoneaster franchetii,Bois,NY,2723940,24994c6d-2deb-4e12-ad40-2a18447509b8
KIB_P015_WE12,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster frigidus,Cotoneaster frigidus,Wall. ex Lindl.,TSY,,9e9fb551-1c28-49d2-8c9d-8985801fcbcd
KIB_P007_WH02,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster glabratus,Cotoneaster glabratus,Rehder & E.H.Wilson,MO,MO 04486636,0d2f3b68-9d21-452f-a192-1e3ff2e9fa23
KIB_P016_WF10,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster glaucophyllus,Cotoneaster glaucophyllus,Franch.,TSY,,a2a0280f-821a-43ec-9dd7-c9ae0d0ed313
FMN_P091_WH02,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster harrovianus,Cotoneaster harrovianus,E.H.Wilson,NY,2723954,248cb6b7-b527-47fb-b62b-8f0a7a0bef61
KIB_P016_WA02,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster harrysmithii,Cotoneaster harrysmithii,Flinck & B.Hylm,TSY,,9f09f8fa-b1e6-4b83-a516-2c6a5a16db6a
FMN_P059_WH04,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster hebephyllus,Cotoneaster hebephyllus,Diels,NY,2723957,2487f512-03ec-41c8-8d3c-374af7318045
FMN_P060_WA12,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster henryanus,Cotoneaster henryanus,(C.K.Schneid.) Rehder & E.H.Wilson,NY,2723958,24810931-f095-4129-8b72-30e1ea2089b7
KIB_P007_WG09,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster hissaricus,Cotoneaster hissaricus,Pojark.,MO,6297981,0cdd5a5b-d489-42ed-a172-561a3c3ca135
FMN_P059_WH10,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster hjelmqvistii,Cotoneaster hjelmqvistii,Flinck & B.Hylm,NY,2723960,247979b0-3a87-4fb0-b03a-2562c960f6b3
FMN_P095_WA06,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster horizontalis,Cotoneaster horizontalis,Decne.,,OS0026409,c4a91c2e-af6e-4d6e-8feb-93b009b0005d
FMN_P091_WH03,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster hupehensis,Cotoneaster hupehensis,Rehder & E.H.Wilson,NY,2723953,2491c6e2-be83-4882-a41a-c5d3a945d541
KIB_P019_WC01,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster ignavus,Cotoneaster ignavus,E.L.Wolf,MO,MO 04573547,93f25bdc-c154-444f-aa3e-48bd4b20d7a0
KIB03_P002_WE07,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster induratus,Cotoneaster induratus,J.Fryer & B.Hylm,NY,2723972,24774acf-c21b-45e4-94e4-18aafa9efcb7
KIB_P007_WH06,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster insignis,Cotoneaster insignis,Pojark.,MO,6242566,1332549c-159d-4c46-9a38-a4cb60224938
KIB03_P002_WF09,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster integerrimus,Cotoneaster integerrimus,Medik.,NY,3263353,256167f9-2e14-4e68-ad01-eddf5f36a7a6
FMN_P092_WH04,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster integrifolius,Cotoneaster integrifolius,(Roxb.) G.Klotz,NY,2723976,24759225-6c14-4658-8ddd-8f2aa1f22307
KIB03_P002_WE09,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster lacteus,Cotoneaster lacteus,W.W.Sm.,NY,2723981,2463a7db-abbb-4cac-8046-79dd940e0c3f
KIB_P014_WF10,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster langei,Cotoneaster langei,G.Klotz,TSY,,9eda7eaf-0f63-4bba-a2e0-252e14b9857f
KIB_P009_WD11,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster ludlowii,Cotoneaster ludlowii,G.Klotz,MO,6572626,0e93bf32-e2a3-47b7-81e8-ec2b53f359c6
KIB03_P002_WD01,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster mairei,Cotoneaster mairei,H.Lv.,NY,2591783,245dc749-708a-4fa2-a9d6-8f3ce262b3eb
FMN_P060_WB06,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster megalocarpus,Cotoneaster megalocarpus,Popov,NY,3263354,25587fb9-3c36-41cc-bd51-4365303982ad
FMN_P023_WC11,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster melanocarpus,Cotoneaster melanocarpus,Fisch. ex A.Blytt,NY,2723996,245d131e-cc08-4b58-8871-d1a2ca3ed516
KIB_P009_WG01,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster meyeri,Cotoneaster meyeri,Pojark.,MO,5619538,0d0ca538-4f9a-44c0-b028-9cf257b3a311
FMN_P092_WF01,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster microphyllus,Cotoneaster microphyllus,Wall. ex Lindl.,NY,2723997,2454b060-803a-4a02-a99b-7902adb2b6ef
KIB_P009_WF10,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster mongolicus,Cotoneaster mongolicus,Pojark.,MO,MO 04495254,0e836a42-a828-40b0-a474-5a24c4df4c55
FMN_P093_WA03,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster monopyrenus,Cotoneaster monopyrenus,(W.W.Sm.) Flinck & B.Hylm,NY,2730907,2453a223-703e-472a-86dc-0263187d8b06
KIB_P009_WG06,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster morrisonensis,Cotoneaster morrisonensis,Hayata,MO,5307601,0d076451-9345-4f67-8d77-fd22ef6f1466
KIB_P007_WG03,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster morulus,Cotoneaster morulus,Pojark.,MO ,MO 04620650,1068657c-0186-4ef5-8ed9-aaff55c56bf7
KIB03_P002_WG01,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster moupinensis,Cotoneaster moupinensis,Franch.,NY,2730908,24517166-1c05-4c2c-8f0b-bde60a314549
FMN_P093_WA01,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster nebrodensis,Cotoneaster nebrodensis,(Guss.) K.Koch,NY,3263330,2575429d-6d2d-484d-a8bd-46393cb3a962
KIB_P004_WA01,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster nitens,Cotoneaster nitens,Rehder & E.H.Wilson,HU,,252b73cb-6e3a-4efe-a368-cf03ab596776
KIB_P001_WA12,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster nitidifolius,Cotoneaster nitidifolius,C.Marquand,KUN,1313271,924b3f3e-162f-4edb-8819-34489a4bde42
KIB_P009_WD12,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster nummularioides,Cotoneaster nummularioides,Pojark.,MO,5575252,13305c46-1335-4304-b0a4-5a39eb12a230
KIB_P016_WD03,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster obscurus,Cotoneaster obscurus,Rehder & E.H.Wilson,TSY,,a3bce96b-952b-49b7-9001-76d0a5c8f5d9
KIB_P009_WG07,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster ovatus,Cotoneaster ovatus,Pojark.,MO,5549786,0e8f87ac-52cf-44a5-b4d7-6f0e20050e66
KIB_P001_WB01,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster poluninii,Cotoneaster poluninii,G.Klotz,KUN,1313325,920dde49-9192-4eee-aac5-902647236869
KIB_P004_WA02,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster qungbixiensis,Cotoneaster qungbixiensis,J.Fryer & B.Hylm,HU,,2502724b-a281-4c66-a1b3-1c53b56ddf1b
FMN_P093_WA05,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster racemiflorus,Cotoneaster racemiflorus,(Desf.) K.Koch,NY,469557,251afbe9-f1cb-4dc4-afdf-9b212201b26f
KIB_P007_WH01,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster rehderi,Cotoneaster rehderi,Pojark.,MO,6129039,0de37221-4b04-4e55-a880-a9b33adf28b0
KIB_P001_WB02,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster roborowskii,Cotoneaster roborowskii,Pojark.,KUN,1313330,92015504-9429-4011-9c95-844cd793af82
KIB_P014_WF09,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster rotundifolius,Cotoneaster rotundifolius,Wall. ex Lindl.,TSY,,9f984696-b9b5-4488-821e-75a56a263dd1
KIB_P015_WF09,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster rubens,Cotoneaster rubens,W.W.Sm.,TSY,,a3b26767-8fdc-42a2-9137-3e6f9f533b65
KIB_P012_WC01,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster rugosus,Cotoneaster rugosus,E.Pritz.,MO,MO 04511893,0e932527-76d7-4606-b2c9-911e195219b4
KIB_P014_WE05,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster salicifolius,Cotoneaster salicifolius,Franch.,TSY,,9cef483a-f747-4593-80b3-7c44a104afe0
FMN_P093_WA04,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster saxatilis,Cotoneaster saxatilis,Pojark.,NY,3263329,25734d0a-8aa1-42bb-9290-fa53c09ad88f
KIB_P015_WB08,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster sherriffii,Cotoneaster sherriffii,G.Klotz,TSY,,9d5e2341-ce5f-4314-b170-c67bf1398adc
KIB_P012_WC03,Absent,Rosaceae,NA,Amygdaloideae,Rosaceae,Maleae,Cotoneaster simonsii,Cotoneaster simonsii,hort. ex Baker,MO,6553402,0d994459-b001-44ae-a97c-1291d16fd80e
