"include","ntips","type","par","estimate.mean","estimate.varriance","estimate.median","sim.mean","sim.varriance","sim.median","diff.mean","diff.varriance","diff.median"
"<10",100,"l1","1|1|2_2|1|2",-3.043657e+00, 1.893456e+01,-7.541331e-01,-0.088401489, 0.319211279,-0.074161313,-2.9552555929,18.5892389520,-0.6017767154
"<10",250,"l1","1|1|2_2|1|2",-1.661635e+00, 1.119875e+01,-2.567022e-01,-0.088401489, 0.319211279,-0.074161313,-1.5732339905,10.4493471179,-0.1627257354
"<10",500,"l1","1|1|2_2|1|2",-8.570270e-01, 5.839706e+00,-1.643037e-01,-0.088401489, 0.319211279,-0.074161313,-0.7686254940, 5.2188281875,-0.0782142995
"<10",100,"l2","1|1|2_2|1|2",-3.340664e+00, 1.801951e+01,-9.230198e-01,-0.088401489, 0.319211279,-0.074161313,-3.2522626223,17.8639824871,-0.8616499393
"<10",250,"l2","1|1|2_2|1|2",-1.985766e+00, 1.082870e+01,-4.647116e-01,-0.088401489, 0.319211279,-0.074161313,-1.8973644587,10.2501444129,-0.4377824468
"<10",500,"l2","1|1|2_2|1|2",-1.087954e+00, 6.410582e+00,-3.102446e-01,-0.088401489, 0.319211279,-0.074161313,-0.9995522226, 5.8360598517,-0.2181645759
"<10",100,"er","1|2_1|1",-9.632071e-01, 1.133223e+01, 1.335844e-01,-0.028782834, 0.323713523,-0.020402732,-0.9344242405,10.6475221315, 0.0839975218
"<10",250,"er","1|2_1|1",-5.148329e-01, 5.404612e+00, 4.285359e-02,-0.028782834, 0.323713523,-0.020402732,-0.4860500190, 4.8403240352,-0.0038504122
"<10",500,"er","1|2_1|1",-2.956139e-01, 3.172378e+00, 2.220155e-02,-0.028782834, 0.323713523,-0.020402732,-0.2668310897, 2.6157327986, 0.0213556770
"<10",100,"l0","1|2_1|1",-1.006007e+00, 1.187162e+01, 1.239956e-01,-0.028782834, 0.323713523,-0.020402732,-0.9772239250,11.1720436534, 0.0737512704
"<10",250,"l0","1|2_1|1",-4.958021e-01, 5.171544e+00, 3.946092e-02,-0.028782834, 0.323713523,-0.020402732,-0.4670192680, 4.6106629530, 0.0088269644
"<10",500,"l0","1|2_1|1",-3.050859e-01, 3.383233e+00, 2.597163e-02,-0.028782834, 0.323713523,-0.020402732,-0.2763030430, 2.8057182541, 0.0367530525
"<10",100,"l1","1|2_1|1",-1.505378e+00, 1.192839e+01,-1.712843e-01,-0.028782834, 0.323713523,-0.020402732,-1.4765950906,11.3650313319,-0.1788639292
"<10",250,"l1","1|2_1|1",-6.796544e-01, 5.649509e+00,-4.620745e-02,-0.028782834, 0.323713523,-0.020402732,-0.6508715381, 5.0760325225,-0.0606894495
"<10",500,"l1","1|2_1|1",-3.678128e-01, 3.350204e+00,-2.511269e-02,-0.028782834, 0.323713523,-0.020402732,-0.3390299753, 2.7671723595,-0.0076621519
"<10",100,"l2","1|2_1|1",-1.759149e+00, 1.138166e+01,-4.634202e-01,-0.028782834, 0.323713523,-0.020402732,-1.7303665604,10.9226400889,-0.4674563177
"<10",250,"l2","1|2_1|1",-9.258853e-01, 5.813204e+00,-2.598522e-01,-0.028782834, 0.323713523,-0.020402732,-0.8971024229, 5.3390448613,-0.2451617751
"<10",500,"l2","1|2_1|1",-5.500458e-01, 3.793621e+00,-1.237991e-01,-0.028782834, 0.323713523,-0.020402732,-0.5212629445, 3.2537904832,-0.1213725584
"<10",100,"er","1|2_2|2",-1.537813e+00, 1.300476e+01,-2.200128e-01,-0.024915383, 0.339193877,-0.029273578,-1.5128977011,12.4549128939,-0.1158978584
"<10",250,"er","1|2_2|2",-6.706704e-01, 5.824969e+00,-7.412323e-02,-0.024915383, 0.339193877,-0.029273578,-0.6457550332, 5.3575329100, 0.0002936762
"<10",500,"er","1|2_2|2",-2.237111e-01, 2.189894e+00,-5.951276e-03,-0.024915383, 0.339193877,-0.029273578,-0.1987957323, 1.7471426052, 0.0147178393
"<10",100,"l0","1|2_2|2",-1.548589e+00, 1.332753e+01,-1.991291e-01,-0.024915383, 0.339193877,-0.029273578,-1.5236738127,12.7560160203,-0.0886224067
"<10",250,"l0","1|2_2|2",-6.714945e-01, 5.633982e+00,-7.947231e-02,-0.024915383, 0.339193877,-0.029273578,-0.6465791487, 5.2019728353,-0.0105158098
"<10",500,"l0","1|2_2|2",-2.309936e-01, 2.279293e+00,-1.516940e-02,-0.024915383, 0.339193877,-0.029273578,-0.2060782525, 1.8190467615, 0.0097865052
"<10",100,"l1","1|2_2|2",-1.996841e+00, 1.426680e+01,-4.913220e-01,-0.024915383, 0.339193877,-0.029273578,-1.9719255160,13.7641697060,-0.2977048007
"<10",250,"l1","1|2_2|2",-7.964445e-01, 5.892652e+00,-1.494858e-01,-0.024915383, 0.339193877,-0.029273578,-0.7715291357, 5.5039374259,-0.0987757220
"<10",500,"l1","1|2_2|2",-2.941457e-01, 2.418365e+00,-5.077279e-02,-0.024915383, 0.339193877,-0.029273578,-0.2692303574, 1.9495949194,-0.0262430541
"<10",100,"l2","1|2_2|2",-2.129532e+00, 1.240954e+01,-6.748096e-01,-0.024915383, 0.339193877,-0.029273578,-2.1046166220,12.1659498510,-0.5732652679
"<10",250,"l2","1|2_2|2",-9.376967e-01, 5.349843e+00,-2.740529e-01,-0.024915383, 0.339193877,-0.029273578,-0.9127813267, 4.9673069303,-0.2505104824
"<10",500,"l2","1|2_2|2",-4.095974e-01, 2.360017e+00,-1.363618e-01,-0.024915383, 0.339193877,-0.029273578,-0.3846819704, 1.9584580166,-0.1301783103
"<10",100,"er","1|2|1_1|1|1",-1.719485e+00, 1.659092e+01, 7.364662e-02,-0.023632812, 0.256260063, 0.032010771,-1.6958519371,15.9467975092, 0.0438864171
"<10",250,"er","1|2|1_1|1|1",-1.249776e+00, 1.080715e+01, 9.526481e-03,-0.023632812, 0.256260063, 0.032010771,-1.2261433223,10.1752016289, 0.0087110147
"<10",500,"er","1|2|1_1|1|1",-7.775900e-01, 5.892867e+00,-5.061411e-02,-0.023632812, 0.256260063, 0.032010771,-0.7539571840, 5.4481737158, 0.0001941657
"<10",100,"l0","1|2|1_1|1|1",-1.764895e+00, 1.630335e+01,-4.028379e-02,-0.023632812, 0.256260063, 0.032010771,-1.7412622998,15.6408545680,-0.0306870060
"<10",250,"l0","1|2|1_1|1|1",-1.227544e+00, 1.082204e+01, 2.197615e-02,-0.023632812, 0.256260063, 0.032010771,-1.2039114254,10.2099692310, 0.0082200019
"<10",500,"l0","1|2|1_1|1|1",-7.609722e-01, 6.048927e+00,-4.178247e-02,-0.023632812, 0.256260063, 0.032010771,-0.7373393953, 5.5727711373, 0.0165358479
"<10",100,"l1","1|2|1_1|1|1",-2.643131e+00, 1.925118e+01,-3.188618e-01,-0.023632812, 0.256260063, 0.032010771,-2.6194981996,18.8389152534,-0.3306169631
"<10",250,"l1","1|2|1_1|1|1",-1.519683e+00, 1.144949e+01,-8.652082e-02,-0.023632812, 0.256260063, 0.032010771,-1.4960505787,10.9055770253,-0.0978830776
"<10",500,"l1","1|2|1_1|1|1",-8.869565e-01, 6.548506e+00,-8.796105e-02,-0.023632812, 0.256260063, 0.032010771,-0.8633236641, 6.1462830409,-0.0288250127
"<10",100,"l2","1|2|1_1|1|1",-2.998448e+00, 1.732632e+01,-7.243141e-01,-0.023632812, 0.256260063, 0.032010771,-2.9748151183,17.1303653938,-0.7150331634
"<10",250,"l2","1|2|1_1|1|1",-1.992708e+00, 1.221262e+01,-3.102013e-01,-0.023632812, 0.256260063, 0.032010771,-1.9690749442,11.6959288311,-0.3303225606
"<10",500,"l2","1|2|1_1|1|1",-1.160765e+00, 7.200160e+00,-2.604203e-01,-0.023632812, 0.256260063, 0.032010771,-1.1371317361, 6.8868672268,-0.1952250988
"<10",100,"er","1|2|1_1|2|2",-2.337480e+00, 1.717030e+01,-4.151784e-01,-0.017650454, 0.313103740,-0.029327250,-2.3198291839,16.5161880545,-0.3777606851
"<10",250,"er","1|2|1_1|2|2",-1.602101e+00, 1.166625e+01,-1.604749e-01,-0.017650454, 0.313103740,-0.029327250,-1.5844502081,10.8770837325,-0.1327287563
"<10",500,"er","1|2|1_1|2|2",-7.787010e-01, 6.240857e+00,-3.654213e-02,-0.017650454, 0.313103740,-0.029327250,-0.7610505844, 5.4897813880,-0.0462602384
"<10",100,"l0","1|2|1_1|2|2",-2.418684e+00, 1.716702e+01,-5.356006e-01,-0.017650454, 0.313103740,-0.029327250,-2.4010331115,16.3961291810,-0.4368157686
"<10",250,"l0","1|2|1_1|2|2",-1.551437e+00, 1.119023e+01,-1.344129e-01,-0.017650454, 0.313103740,-0.029327250,-1.5337862744,10.4757021754,-0.1413730585
"<10",500,"l0","1|2|1_1|2|2",-7.822204e-01, 6.322728e+00,-3.441555e-02,-0.017650454, 0.313103740,-0.029327250,-0.7645699304, 5.5609955362,-0.0477191247
"<10",100,"l1","1|2|1_1|2|2",-3.210966e+00, 1.934355e+01,-9.169625e-01,-0.017650454, 0.313103740,-0.029327250,-3.1933154337,18.5936695928,-0.8365428029
"<10",250,"l1","1|2|1_1|2|2",-1.844951e+00, 1.203058e+01,-2.232706e-01,-0.017650454, 0.313103740,-0.029327250,-1.8273006897,11.3252588902,-0.2247022402
"<10",500,"l1","1|2|1_1|2|2",-8.495542e-01, 6.641965e+00,-6.302923e-02,-0.017650454, 0.313103740,-0.029327250,-0.8319037660, 5.8758695190,-0.0729211998
"<10",100,"l2","1|2|1_1|2|2",-3.647074e+00, 1.889950e+01,-1.232535e+00,-0.017650454, 0.313103740,-0.029327250,-3.6294239344,18.1931293795,-1.2816604742
"<10",250,"l2","1|2|1_1|2|2",-2.140464e+00, 1.200399e+01,-4.438251e-01,-0.017650454, 0.313103740,-0.029327250,-2.1228137170,11.3621891061,-0.4347607427
"<10",500,"l2","1|2|1_1|2|2",-1.030338e+00, 6.618043e+00,-2.048760e-01,-0.017650454, 0.313103740,-0.029327250,-1.0126871057, 5.9643788598,-0.2156501890
"<10",100,"er","1|2|1_2|2|1",-2.152847e+00, 1.715694e+01,-2.656541e-01, 0.005564501, 0.299412673, 0.045286837,-2.1584110263,16.9567798848,-0.2444746616
"<10",250,"er","1|2|1_2|2|1",-1.385589e+00, 1.104847e+01,-7.568065e-02, 0.005564501, 0.299412673, 0.045286837,-1.3911535422,10.4494890012,-0.1196940213
"<10",500,"er","1|2|1_2|2|1",-6.107994e-01, 5.304733e+00,-4.418538e-03, 0.005564501, 0.299412673, 0.045286837,-0.6163638879, 4.7051403602,-0.0146594402
"<10",100,"l0","1|2|1_2|2|1",-2.123394e+00, 1.741007e+01,-2.406575e-01, 0.005564501, 0.299412673, 0.045286837,-2.1289585530,17.1142526906,-0.1827325237
"<10",250,"l0","1|2|1_2|2|1",-1.316424e+00, 1.033237e+01,-6.114403e-02, 0.005564501, 0.299412673, 0.045286837,-1.3219886334, 9.7507695269,-0.1279549512
"<10",500,"l0","1|2|1_2|2|1",-6.249808e-01, 5.385059e+00,-1.399504e-02, 0.005564501, 0.299412673, 0.045286837,-0.6305452853, 4.7463996812,-0.0283908655
"<10",100,"l1","1|2|1_2|2|1",-2.822992e+00, 1.905880e+01,-5.206414e-01, 0.005564501, 0.299412673, 0.045286837,-2.8285562939,18.6494892373,-0.4777598868
"<10",250,"l1","1|2|1_2|2|1",-1.587915e+00, 1.152750e+01,-1.532018e-01, 0.005564501, 0.299412673, 0.045286837,-1.5934792642,10.8792946379,-0.2036558307
"<10",500,"l1","1|2|1_2|2|1",-7.213081e-01, 5.848679e+00,-5.580039e-02, 0.005564501, 0.299412673, 0.045286837,-0.7268726202, 5.2574708707,-0.0469495106
"<10",100,"l2","1|2|1_2|2|1",-3.261058e+00, 1.808441e+01,-9.098207e-01, 0.005564501, 0.299412673, 0.045286837,-3.2666224446,17.7598572226,-0.9872592951
"<10",250,"l2","1|2|1_2|2|1",-1.940898e+00, 1.175457e+01,-3.680837e-01, 0.005564501, 0.299412673, 0.045286837,-1.9464620027,11.2698544227,-0.4138613467
"<10",500,"l2","1|2|1_2|2|1",-9.237752e-01, 5.920701e+00,-2.060116e-01, 0.005564501, 0.299412673, 0.045286837,-0.9293396688, 5.3963096314,-0.2069269502
"<10",100,"er","1|2|2_1|1|2",-1.974208e+00, 1.594534e+01,-1.411225e-01, 0.024342360, 0.219841729, 0.041114557,-1.9985508589,15.5226188955,-0.1797827332
"<10",250,"er","1|2|2_1|1|2",-1.480378e+00, 1.140125e+01,-5.650274e-02, 0.024342360, 0.219841729, 0.041114557,-1.5047205271,10.9359581480,-0.0715289863
"<10",500,"er","1|2|2_1|1|2",-7.928078e-01, 6.019171e+00,-5.659544e-03, 0.024342360, 0.219841729, 0.041114557,-0.8171501896, 5.5337938749,-0.0471453470
"<10",100,"l0","1|2|2_1|1|2",-1.970510e+00, 1.568181e+01,-1.504623e-01, 0.024342360, 0.219841729, 0.041114557,-1.9948524977,15.3364386131,-0.1843543527
"<10",250,"l0","1|2|2_1|1|2",-1.445700e+00, 1.097036e+01,-7.229377e-02, 0.024342360, 0.219841729, 0.041114557,-1.4700425982,10.5220368442,-0.0975903943
"<10",500,"l0","1|2|2_1|1|2",-7.981627e-01, 6.191748e+00, 4.694880e-03, 0.024342360, 0.219841729, 0.041114557,-0.8225051015, 5.7048620509,-0.0399578198
"<10",100,"l1","1|2|2_1|1|2",-2.688877e+00, 1.764778e+01,-3.610248e-01, 0.024342360, 0.219841729, 0.041114557,-2.7132195285,17.3203922186,-0.3621897481
"<10",250,"l1","1|2|2_1|1|2",-1.699595e+00, 1.197137e+01,-1.757108e-01, 0.024342360, 0.219841729, 0.041114557,-1.7239375378,11.5348316729,-0.1838559266
"<10",500,"l1","1|2|2_1|1|2",-8.612950e-01, 6.390734e+00,-3.863616e-02, 0.024342360, 0.219841729, 0.041114557,-0.8856374098, 5.9127295991,-0.0871252517
"<10",100,"l2","1|2|2_1|1|2",-3.005553e+00, 1.608549e+01,-6.970523e-01, 0.024342360, 0.219841729, 0.041114557,-3.0298954739,15.8067500618,-0.7522668895
"<10",250,"l2","1|2|2_1|1|2",-2.039452e+00, 1.225966e+01,-3.056157e-01, 0.024342360, 0.219841729, 0.041114557,-2.0637945077,11.9674931295,-0.3368336605
"<10",500,"l2","1|2|2_1|1|2",-1.104214e+00, 6.856657e+00,-2.069486e-01, 0.024342360, 0.219841729, 0.041114557,-1.1285565789, 6.4549905591,-0.2397534498
"<10",100,"er","1|2|2_1|2|1",-1.628947e+00, 1.580660e+01, 1.213093e-01, 0.039702189, 0.334654179, 0.043703701,-1.6686492447,15.0195302778, 0.0314434075
"<10",250,"er","1|2|2_1|2|1",-1.085431e+00, 9.940657e+00, 7.284801e-02, 0.039702189, 0.334654179, 0.043703701,-1.1251335433, 9.2814677938, 0.0267368282
"<10",500,"er","1|2|2_1|2|1",-6.638982e-01, 6.152457e+00, 5.132392e-02, 0.039702189, 0.334654179, 0.043703701,-0.7036003610, 5.6290319839, 0.0199566526
"<10",100,"l0","1|2|2_1|2|1",-1.702642e+00, 1.667812e+01, 1.465077e-01, 0.039702189, 0.334654179, 0.043703701,-1.7423446027,15.8601193662, 0.0520215940
"<10",250,"l0","1|2|2_1|2|1",-1.048418e+00, 9.695555e+00, 6.445610e-02, 0.039702189, 0.334654179, 0.043703701,-1.0881203306, 9.0506114432, 0.0467229142
"<10",500,"l0","1|2|2_1|2|1",-6.988456e-01, 6.385178e+00, 5.074526e-02, 0.039702189, 0.334654179, 0.043703701,-0.7385478383, 5.8351392443, 0.0155005295
"<10",100,"l1","1|2|2_1|2|1",-2.742095e+00, 1.805451e+01,-3.723088e-01, 0.039702189, 0.334654179, 0.043703701,-2.7817974692,17.3878224417,-0.4480567327
"<10",250,"l1","1|2|2_1|2|1",-1.308382e+00, 1.050088e+01,-5.750259e-04, 0.039702189, 0.334654179, 0.043703701,-1.3480839994, 9.9050105866,-0.0569728560
"<10",500,"l1","1|2|2_1|2|1",-7.806559e-01, 6.319130e+00,-7.312325e-03, 0.039702189, 0.334654179, 0.043703701,-0.8203581091, 5.7892581753,-0.0290211720
"<10",100,"l2","1|2|2_1|2|1",-3.022968e+00, 1.665489e+01,-7.588674e-01, 0.039702189, 0.334654179, 0.043703701,-3.0626702536,16.1176464268,-0.8525525684
"<10",250,"l2","1|2|2_1|2|1",-1.793599e+00, 1.137349e+01,-3.109896e-01, 0.039702189, 0.334654179, 0.043703701,-1.8333014058,10.8916615722,-0.3527562446
"<10",500,"l2","1|2|2_1|2|1",-1.186138e+00, 7.613335e+00,-2.163142e-01, 0.039702189, 0.334654179, 0.043703701,-1.2258404436, 7.1945661124,-0.2272653752
"<10",100,"er","1|2|2_2|2|2",-3.094479e+00, 1.726693e+01,-1.411832e+00,-0.027523839, 0.300361513,-0.023658875,-3.0669549552,16.9157778706,-1.3271275283
"<10",250,"er","1|2|2_2|2|2",-1.781067e+00, 1.266391e+01,-2.617423e-01,-0.027523839, 0.300361513,-0.023658875,-1.7535432629,11.8086956079,-0.2200280646
"<10",500,"er","1|2|2_2|2|2",-9.655543e-01, 6.979529e+00,-7.733523e-02,-0.027523839, 0.300361513,-0.023658875,-0.9380304173, 6.1957356712,-0.0644778565
"<10",100,"l0","1|2|2_2|2|2",-3.200636e+00, 1.709582e+01,-1.787941e+00,-0.027523839, 0.300361513,-0.023658875,-3.1731117129,16.8162901039,-1.7197120209
"<10",250,"l0","1|2|2_2|2|2",-1.689436e+00, 1.163767e+01,-2.440765e-01,-0.027523839, 0.300361513,-0.023658875,-1.6619123448,10.9009909021,-0.2036286743
"<10",500,"l0","1|2|2_2|2|2",-9.837363e-01, 7.199117e+00,-9.352882e-02,-0.027523839, 0.300361513,-0.023658875,-0.9562124419, 6.4010286368,-0.0666836590
"<10",100,"l1","1|2|2_2|2|2",-3.825324e+00, 1.915256e+01,-2.430587e+00,-0.027523839, 0.300361513,-0.023658875,-3.7977996893,19.0157764669,-2.0910820718
"<10",250,"l1","1|2|2_2|2|2",-1.988499e+00, 1.258719e+01,-3.885225e-01,-0.027523839, 0.300361513,-0.023658875,-1.9609751092,11.8329201488,-0.3250159084
"<10",500,"l1","1|2|2_2|2|2",-1.046776e+00, 7.286536e+00,-1.148509e-01,-0.027523839, 0.300361513,-0.023658875,-1.0192520897, 6.5352243458,-0.0775480463
"<10",100,"l2","1|2|2_2|2|2",-4.061173e+00, 1.835491e+01,-2.339804e+00,-0.027523839, 0.300361513,-0.023658875,-4.0336488588,18.2054111863,-2.2810503020
"<10",250,"l2","1|2|2_2|2|2",-2.271320e+00, 1.284960e+01,-4.991908e-01,-0.027523839, 0.300361513,-0.023658875,-2.2437956633,12.1598850207,-0.4984803756
"<10",500,"l2","1|2|2_2|2|2",-1.244370e+00, 7.498655e+00,-2.422995e-01,-0.027523839, 0.300361513,-0.023658875,-1.2168457101, 6.8541336589,-0.2270062271
"<10",100,"er","2_1",-3.196529e-01, 7.160503e+00, 1.000198e-01, 0.014034196, 0.283762404, 0.012249200,-0.3336871233, 6.8544053223, 0.0694588661
"<10",250,"er","2_1",-1.624094e-01, 3.062077e+00,-9.445825e-04, 0.014034196, 0.283762404, 0.012249200,-0.1764436413, 2.7773665486, 0.0201927422
"<10",500,"er","2_1", 1.748528e-02, 4.126566e-01, 2.284891e-02, 0.014034196, 0.283762404, 0.012249200, 0.0034510855, 0.0938561333, 0.0174414960
"<10",100,"l0","2_1",-4.109342e-01, 8.695723e+00, 1.012628e-01, 0.014034196, 0.283762404, 0.012249200,-0.4249684374, 8.3594706775, 0.0702355742
"<10",250,"l0","2_1",-1.560908e-01, 2.898796e+00, 1.727613e-03, 0.014034196, 0.283762404, 0.012249200,-0.1701249630, 2.6142660103, 0.0206020248
"<10",500,"l0","2_1", 1.682330e-02, 4.140537e-01, 1.901629e-02, 0.014034196, 0.283762404, 0.012249200, 0.0027891059, 0.0943097638, 0.0186445637
"<10",100,"l1","2_1",-8.858305e-01, 1.124791e+01,-1.362205e-01, 0.014034196, 0.283762404, 0.012249200,-0.8998647166,11.1705904750,-0.1457311035
"<10",250,"l1","2_1",-3.211237e-01, 3.731592e+00,-8.193379e-02, 0.014034196, 0.283762404, 0.012249200,-0.3351578595, 3.4975810813,-0.0633739745
"<10",500,"l1","2_1",-3.770211e-02, 4.916741e-01,-2.100315e-02, 0.014034196, 0.283762404, 0.012249200,-0.0517363066, 0.1844045699,-0.0198398013
"<10",100,"l2","2_1",-8.337468e-01, 7.442596e+00,-2.742074e-01, 0.014034196, 0.283762404, 0.012249200,-0.8477809922, 7.3462982943,-0.2770694507
"<10",250,"l2","2_1",-4.095598e-01, 3.271659e+00,-1.509214e-01, 0.014034196, 0.283762404, 0.012249200,-0.4235940269, 3.1430940716,-0.1682536862
"<10",500,"l2","2_1",-9.866604e-02, 3.088102e-01,-6.362651e-02, 0.014034196, 0.283762404, 0.012249200,-0.1127002398, 0.0832712336,-0.0860441694
"<10",100,"er","2|1_1|1",-1.121766e+00, 1.223260e+01, 1.755424e-02,-0.061913837, 0.387876071,-0.089780608,-1.0598520628,11.1522888388, 0.0275302914
"<10",250,"er","2|1_1|1",-7.533097e-01, 7.301747e+00,-4.285000e-02,-0.061913837, 0.387876071,-0.089780608,-0.6913958457, 6.4331899041, 0.0158591007
"<10",500,"er","2|1_1|1",-2.890462e-01, 2.363990e+00,-8.271983e-02,-0.061913837, 0.387876071,-0.089780608,-0.2271323852, 1.7575643691, 0.0012938922
"<10",100,"l0","2|1_1|1",-1.129543e+00, 1.240221e+01, 1.103274e-02,-0.061913837, 0.387876071,-0.089780608,-1.0676295101,11.3332639555, 0.0279982292
"<10",250,"l0","2|1_1|1",-7.805886e-01, 7.485142e+00,-4.579782e-02,-0.061913837, 0.387876071,-0.089780608,-0.7186747257, 6.5851035875, 0.0137011280
"<10",500,"l0","2|1_1|1",-2.862063e-01, 2.465417e+00,-7.756173e-02,-0.061913837, 0.387876071,-0.089780608,-0.2242924938, 1.8779808704, 0.0037385306
"<10",100,"l1","2|1_1|1",-1.806543e+00, 1.385657e+01,-3.449170e-01,-0.061913837, 0.387876071,-0.089780608,-1.7446288380,13.0677416346,-0.2558516572
"<10",250,"l1","2|1_1|1",-9.268583e-01, 7.612126e+00,-1.199672e-01,-0.061913837, 0.387876071,-0.089780608,-0.8649444875, 6.7568169835,-0.0661211356
"<10",500,"l1","2|1_1|1",-4.003538e-01, 3.068037e+00,-1.351524e-01,-0.061913837, 0.387876071,-0.089780608,-0.3384399152, 2.5026961771,-0.0355945738
"<10",100,"l2","2|1_1|1",-2.043994e+00, 1.260573e+01,-6.103675e-01,-0.061913837, 0.387876071,-0.089780608,-1.9820796804,11.9502589173,-0.5698540014
"<10",250,"l2","2|1_1|1",-1.187186e+00, 7.934266e+00,-3.077955e-01,-0.061913837, 0.387876071,-0.089780608,-1.1252723341, 7.1825497514,-0.2476982238
"<10",500,"l2","2|1_1|1",-5.367199e-01, 2.968483e+00,-2.161591e-01,-0.061913837, 0.387876071,-0.089780608,-0.4748061105, 2.4860635848,-0.1484503911
"<10",100,"er","2|1_2|2",-1.238913e+00, 1.204230e+01,-9.876399e-02,-0.022801743, 0.428581424,-0.012861471,-1.2161117193,11.4050236011,-0.0343495911
"<10",250,"er","2|1_2|2",-6.268356e-01, 6.155471e+00,-5.999668e-02,-0.022801743, 0.428581424,-0.012861471,-0.6040338817, 5.4162793809,-0.0051674880
"<10",500,"er","2|1_2|2",-2.514543e-01, 2.888711e+00,-4.915453e-04,-0.022801743, 0.428581424,-0.012861471,-0.2286526004, 2.2398601114, 0.0228506268
"<10",100,"l0","2|1_2|2",-1.252531e+00, 1.232775e+01,-1.115890e-01,-0.022801743, 0.428581424,-0.012861471,-1.2297294206,11.6391113537,-0.0382782116
"<10",250,"l0","2|1_2|2",-5.937713e-01, 5.965074e+00,-4.362807e-02,-0.022801743, 0.428581424,-0.012861471,-0.5709695182, 5.1779611696,-0.0011791022
"<10",500,"l0","2|1_2|2",-2.441460e-01, 2.730718e+00, 1.222509e-02,-0.022801743, 0.428581424,-0.012861471,-0.2213442983, 2.1024719508, 0.0227217460
"<10",100,"l1","2|1_2|2",-1.755765e+00, 1.373765e+01,-2.953966e-01,-0.022801743, 0.428581424,-0.012861471,-1.7329633538,13.2060558730,-0.2446932579
"<10",250,"l1","2|1_2|2",-8.412970e-01, 6.596490e+00,-1.536898e-01,-0.022801743, 0.428581424,-0.012861471,-0.8184952130, 5.9455356739,-0.0962445120
"<10",500,"l1","2|1_2|2",-3.202459e-01, 2.897026e+00,-3.766203e-02,-0.022801743, 0.428581424,-0.012861471,-0.2974441098, 2.2623947342,-0.0123174333
"<10",100,"l2","2|1_2|2",-1.888412e+00, 1.191933e+01,-4.954620e-01,-0.022801743, 0.428581424,-0.012861471,-1.8656102967,11.6454093650,-0.5119796019
"<10",250,"l2","2|1_2|2",-1.077451e+00, 6.441764e+00,-3.238985e-01,-0.022801743, 0.428581424,-0.012861471,-1.0546497049, 6.0018605102,-0.2943997972
"<10",500,"l2","2|1_2|2",-4.448428e-01, 2.614564e+00,-1.457914e-01,-0.022801743, 0.428581424,-0.012861471,-0.4220410604, 2.1618158181,-0.1364768233
"<10",100,"er","2|1|1_1|1|1",-2.048984e+00, 1.709426e+01,-1.920628e-01,-0.047018034, 0.322894406,-0.113528605,-2.0019657218,16.3728077677,-0.0801080716
"<10",250,"er","2|1|1_1|1|1",-1.457363e+00, 1.146832e+01,-1.427752e-01,-0.047018034, 0.322894406,-0.113528605,-1.4103452345,10.8318908254,-0.0836958323
"<10",500,"er","2|1|1_1|1|1",-8.073655e-01, 6.546136e+00,-7.597437e-02,-0.047018034, 0.322894406,-0.113528605,-0.7603474783, 5.8457768507,-0.0092865315
"<10",100,"l0","2|1|1_1|1|1",-2.053123e+00, 1.731233e+01,-1.230815e-01,-0.047018034, 0.322894406,-0.113528605,-2.0061048550,16.5544009787,-0.1059878698
"<10",250,"l0","2|1|1_1|1|1",-1.402783e+00, 1.103980e+01,-1.041301e-01,-0.047018034, 0.322894406,-0.113528605,-1.3557652161,10.4531777762,-0.0813394745
"<10",500,"l0","2|1|1_1|1|1",-8.278458e-01, 6.728956e+00,-8.005261e-02,-0.047018034, 0.322894406,-0.113528605,-0.7808278109, 5.9915629162,-0.0112735853
"<10",100,"l1","2|1|1_1|1|1",-2.895309e+00, 1.914951e+01,-5.172170e-01,-0.047018034, 0.322894406,-0.113528605,-2.8482914015,18.2846251228,-0.4743239807
"<10",250,"l1","2|1|1_1|1|1",-1.713335e+00, 1.231986e+01,-2.655458e-01,-0.047018034, 0.322894406,-0.113528605,-1.6663166960,11.8410058569,-0.1834917328
"<10",500,"l1","2|1|1_1|1|1",-8.582890e-01, 6.621823e+00,-1.127488e-01,-0.047018034, 0.322894406,-0.113528605,-0.8112709345, 5.8652903729,-0.0445616850
"<10",100,"l2","2|1|1_1|1|1",-3.420210e+00, 1.856895e+01,-9.273336e-01,-0.047018034, 0.322894406,-0.113528605,-3.3731922362,18.2802119641,-0.9278941485
"<10",250,"l2","2|1|1_1|1|1",-1.909059e+00, 1.105284e+01,-4.730746e-01,-0.047018034, 0.322894406,-0.113528605,-1.8620407394,10.6160424289,-0.4043781509
"<10",500,"l2","2|1|1_1|1|1",-1.187698e+00, 7.626959e+00,-2.817316e-01,-0.047018034, 0.322894406,-0.113528605,-1.1406801820, 6.9839289415,-0.2115796033
"<10",100,"er","2|1|1_2|1|2",-2.201683e+00, 1.559893e+01,-4.526029e-01,-0.039513746, 0.219148556,-0.017621675,-2.1621690933,15.2992665400,-0.3069351802
"<10",250,"er","2|1|1_2|1|2",-1.401349e+00, 1.073798e+01,-8.885498e-02,-0.039513746, 0.219148556,-0.017621675,-1.3618349488,10.3416108977,-0.0503605708
